,A02l_A1R,A02l_A2R,A02l_A3R,A02l_A4R,A02l_A5R,A02l_A6R,A02l_A7R,A02l_A1L,A02l_A2L,A02l_A3L,A02l_A4L,A02l_A5L,A02l_A6L,time
2891,243.6060606060606,253.96666666666667,252.96153846153845,442.4186046511628,250.82692307692307,194.19444444444446,470.7096774193548,306.15384615384613,467.59090909090907,439.55263157894734,583.8409090909091,226.23076923076923,169.16666666666666,90.30520333333334
2892,219.15151515151516,235.5,255.65384615384616,457.3255813953488,242.25,207.38888888888889,474.741935483871,271.0769230769231,453.97727272727275,487.36842105263156,503.29545454545456,207.76923076923077,155.0,90.33644
2893,261.42424242424244,269.4,228.34615384615384,442.6744186046512,257.84615384615387,197.88888888888889,519.4193548387096,320.1923076923077,483.25,456.8157894736842,527.6363636363636,204.23076923076923,152.5,90.36767666666667
2894,236.72727272727272,256.1666666666667,241.73076923076923,462.2325581395349,236.21153846153845,228.86111111111111,482.5483870967742,303.6923076923077,451.9318181818182,457.9736842105263,531.1136363636364,203.76923076923077,145.6,90.39891333333333
2895,246.63636363636363,250.66666666666666,269.0,409.86046511627904,260.4230769230769,195.83333333333334,484.2258064516129,244.92307692307693,431.59090909090907,452.7105263157895,466.1818181818182,229.6153846153846,143.83333333333334,90.43015
2896,231.15151515151516,225.06666666666666,211.92307692307693,400.6279069767442,235.57692307692307,202.13888888888889,513.0645161290323,307.5,433.1363636363636,456.8157894736842,478.02272727272725,209.0,155.9,90.46138666666667
2897,237.0,269.1666666666667,229.26923076923077,414.2325581395349,256.28846153846155,230.44444444444446,532.1612903225806,291.38461538461536,448.65909090909093,444.7105263157895,462.84090909090907,245.30769230769232,179.63333333333333,90.49262333333333
2898,221.6060606060606,227.1,274.38461538461536,364.2325581395349,244.1153846153846,229.25,499.2258064516129,333.3076923076923,446.3863636363636,434.07894736842104,454.22727272727275,207.53846153846155,151.83333333333334,90.52386
2899,240.72727272727272,238.46666666666667,229.03846153846155,375.06976744186045,263.13461538461536,194.97222222222223,490.7741935483871,282.53846153846155,432.0,415.2894736842105,471.5,212.53846153846155,152.83333333333334,90.55509666666667
2900,210.75757575757575,252.73333333333332,261.84615384615387,372.95348837209303,248.23076923076923,216.94444444444446,468.96774193548384,305.1923076923077,433.84090909090907,456.7105263157895,400.27272727272725,224.07692307692307,164.83333333333334,90.58633333333333
2901,218.27272727272728,240.7,222.80769230769232,359.7906976744186,254.67307692307693,223.0,508.06451612903226,290.6923076923077,452.65909090909093,420.13157894736844,400.3181818181818,205.53846153846155,152.93333333333334,90.61757
2902,225.15151515151516,248.7,255.46153846153845,360.27906976744185,251.6153846153846,222.41666666666666,432.0967741935484,292.0769230769231,415.02272727272725,459.07894736842104,397.72727272727275,207.3846153846154,168.7,90.64880666666666
2903,210.33333333333334,264.53333333333336,224.57692307692307,308.4418604651163,258.53846153846155,230.52777777777777,512.1612903225806,321.7307692307692,413.3863636363636,463.60526315789474,385.97727272727275,224.5,163.96666666666667,90.68004333333333
2904,218.3030303030303,258.3333333333333,252.23076923076923,313.1162790697674,268.09615384615387,240.5,476.83870967741933,272.34615384615387,430.5681818181818,436.5,363.9318181818182,209.19230769230768,167.33333333333334,90.71128
2905,232.12121212121212,229.63333333333333,235.5,306.04651162790697,244.6346153846154,228.19444444444446,486.4193548387097,337.11538461538464,462.8863636363636,462.1578947368421,339.77272727272725,222.96153846153845,160.7,90.74251666666666
2906,228.0,244.53333333333333,227.19230769230768,273.83720930232556,247.96153846153845,257.80555555555554,511.2258064516129,293.61538461538464,453.6818181818182,464.07894736842104,349.47727272727275,212.92307692307693,162.56666666666666,90.77375333333333
2907,220.12121212121212,258.3,219.34615384615384,313.6744186046512,226.42307692307693,238.25,518.9032258064516,288.7692307692308,440.45454545454544,426.7105263157895,325.04545454545456,208.92307692307693,154.46666666666667,90.80499
2908,220.0909090909091,268.96666666666664,253.3846153846154,319.3953488372093,246.57692307692307,237.80555555555554,552.4193548387096,288.03846153846155,446.04545454545456,446.63157894736844,329.75,239.42307692307693,173.16666666666666,90.83622666666666
2909,229.21212121212122,269.6666666666667,241.96153846153845,285.7674418604651,254.3653846153846,246.05555555555554,517.5806451612904,299.7307692307692,453.0681818181818,419.89473684210526,321.8181818181818,202.92307692307693,179.23333333333332,90.86746333333333
2910,238.3030303030303,254.96666666666667,213.96153846153845,277.6511627906977,249.42307692307693,264.1388888888889,487.19354838709677,307.9230769230769,440.20454545454544,461.36842105263156,315.97727272727275,207.76923076923077,172.3,90.8987
2911,224.6060606060606,249.2,222.26923076923077,283.13953488372096,232.8653846153846,257.52777777777777,497.7741935483871,297.34615384615387,410.5681818181818,403.13157894736844,328.3636363636364,195.23076923076923,168.83333333333334,90.92993666666666
2912,225.36363636363637,236.2,207.57692307692307,274.3720930232558,254.92307692307693,289.9166666666667,441.19354838709677,296.7692307692308,445.09090909090907,436.9736842105263,312.59090909090907,235.07692307692307,185.43333333333334,90.96117333333333
2913,236.1818181818182,253.2,253.8846153846154,252.67441860465115,239.6153846153846,248.22222222222223,493.2258064516129,314.88461538461536,431.3636363636364,469.1842105263158,275.6818181818182,223.26923076923077,162.66666666666666,90.99240999999999
2914,225.8181818181818,262.43333333333334,224.1153846153846,252.86046511627907,232.21153846153845,254.25,463.5806451612903,272.65384615384613,450.79545454545456,411.55263157894734,269.0,202.30769230769232,177.46666666666667,91.02364666666666
2915,214.0909090909091,232.56666666666666,228.53846153846155,239.30232558139534,234.5,275.52777777777777,464.741935483871,281.7692307692308,458.1136363636364,431.2105263157895,277.45454545454544,221.65384615384616,189.86666666666667,91.05488333333334
2916,225.87878787878788,257.26666666666665,245.5,244.53488372093022,251.55769230769232,286.5,464.38709677419354,284.53846153846155,439.9318181818182,425.5263157894737,260.90909090909093,199.34615384615384,191.83333333333334,91.08612
2917,233.33333333333334,232.0,241.73076923076923,245.02325581395348,242.96153846153845,298.80555555555554,464.8709677419355,317.03846153846155,415.77272727272725,439.7105263157895,242.75,245.3846153846154,180.56666666666666,91.11735666666667
2918,220.0,227.16666666666666,208.76923076923077,245.97674418604652,245.01923076923077,330.19444444444446,481.61290322580646,310.65384615384613,428.02272727272725,400.7368421052632,262.09090909090907,187.84615384615384,207.46666666666667,91.14859333333334
2919,224.5151515151515,260.76666666666665,235.92307692307693,243.97674418604652,237.21153846153845,300.72222222222223,474.03225806451616,299.2692307692308,434.3181818181818,411.60526315789474,277.52272727272725,224.76923076923077,200.63333333333333,91.17983
2920,225.3030303030303,230.0,205.07692307692307,216.46511627906978,246.55769230769232,284.6111111111111,457.80645161290323,297.9230769230769,422.34090909090907,379.5263157894737,235.0,227.84615384615384,182.63333333333333,91.21106666666667
2921,214.72727272727272,262.96666666666664,229.0,225.93023255813952,250.21153846153845,318.1388888888889,482.4516129032258,298.0,408.54545454545456,425.2631578947368,246.5681818181818,217.53846153846155,172.93333333333334,91.24230333333333
2922,229.5151515151515,265.76666666666665,245.34615384615384,230.06976744186048,254.67307692307693,316.05555555555554,472.9032258064516,314.2307692307692,437.1818181818182,414.92105263157896,221.75,244.1153846153846,199.33333333333334,91.27354
2923,244.24242424242425,234.76666666666668,225.34615384615384,223.65116279069767,262.6923076923077,276.5,493.35483870967744,294.7307692307692,412.3181818181818,431.89473684210526,226.0,214.15384615384616,212.33333333333334,91.30477666666667
2924,226.4848484848485,264.8333333333333,205.80769230769232,224.46511627906978,244.84615384615384,300.6666666666667,466.2903225806452,279.03846153846155,421.40909090909093,422.6578947368421,235.75,218.69230769230768,209.6,91.33601333333333
2925,221.1818181818182,237.53333333333333,249.6153846153846,235.93023255813952,244.98076923076923,321.05555555555554,465.7741935483871,277.2692307692308,427.65909090909093,408.3421052631579,246.11363636363637,214.30769230769232,190.3,91.36725
2926,236.06060606060606,252.26666666666668,237.96153846153845,205.67441860465115,235.51923076923077,298.8333333333333,463.3225806451613,284.3076923076923,433.97727272727275,401.7368421052632,221.52272727272728,195.5,191.5,91.39848666666667
2927,235.15151515151516,248.56666666666666,230.26923076923077,215.11627906976744,238.09615384615384,314.02777777777777,516.6451612903226,299.6923076923077,406.3636363636364,431.7631578947368,225.1818181818182,202.42307692307693,192.63333333333333,91.42972333333333
2928,205.12121212121212,273.26666666666665,215.92307692307693,219.30232558139534,261.7692307692308,332.47222222222223,496.16129032258067,295.88461538461536,406.45454545454544,426.42105263157896,229.13636363636363,203.34615384615384,198.8,91.46096
2929,212.96969696969697,251.36666666666667,223.15384615384616,201.5581395348837,225.51923076923077,301.0833333333333,473.741935483871,281.53846153846155,412.40909090909093,430.8421052631579,219.27272727272728,205.96153846153845,200.66666666666666,91.49219666666667
2930,212.57575757575756,234.3,236.8846153846154,215.51162790697674,240.19230769230768,334.8333333333333,487.1290322580645,294.5769230769231,432.77272727272725,422.13157894736844,220.8181818181818,213.80769230769232,209.76666666666668,91.52343333333333
2931,224.57575757575756,264.9,217.80769230769232,217.11627906976744,240.75,328.3333333333333,465.96774193548384,295.7307692307692,460.3181818181818,410.63157894736844,212.61363636363637,194.19230769230768,190.93333333333334,91.55467
2932,220.8181818181818,245.43333333333334,226.8846153846154,214.37209302325581,255.1346153846154,340.8611111111111,494.6774193548387,285.15384615384613,415.8181818181818,394.05263157894734,211.52272727272728,220.73076923076923,203.86666666666667,91.58590666666666
2933,222.72727272727272,274.3333333333333,205.3846153846154,208.1860465116279,245.75,329.5833333333333,511.4193548387097,277.7692307692308,415.84090909090907,389.13157894736844,197.6590909090909,214.3846153846154,215.56666666666666,91.61714333333333
2934,233.93939393939394,232.4,191.5,211.62790697674419,224.6153846153846,338.1111111111111,505.0967741935484,250.92307692307693,391.70454545454544,411.1842105263158,210.36363636363637,205.92307692307693,215.23333333333332,91.64838
2935,234.75757575757575,237.2,245.69230769230768,206.90697674418604,255.32692307692307,374.22222222222223,458.0967741935484,314.53846153846155,401.22727272727275,385.1842105263158,208.29545454545453,240.65384615384616,217.63333333333333,91.67961666666666
2936,234.1818181818182,257.8,221.42307692307693,212.1627906976744,237.46153846153845,337.05555555555554,486.96774193548384,281.7692307692308,388.54545454545456,367.7368421052632,202.3409090909091,211.3846153846154,250.56666666666666,91.71085333333333
2937,212.24242424242425,212.83333333333334,233.1153846153846,194.90697674418604,241.59615384615384,344.0833333333333,503.741935483871,302.8076923076923,454.09090909090907,382.07894736842104,201.1590909090909,231.84615384615384,241.73333333333332,91.74209
2938,224.63636363636363,238.7,224.19230769230768,196.2093023255814,243.28846153846155,321.27777777777777,485.51612903225805,259.65384615384613,425.54545454545456,361.2105263157895,208.97727272727272,201.80769230769232,200.36666666666667,91.77332666666666
2939,220.6060606060606,252.46666666666667,233.23076923076923,208.06976744186048,249.73076923076923,300.6666666666667,489.258064516129,279.9230769230769,417.79545454545456,394.3421052631579,207.02272727272728,222.96153846153845,227.16666666666666,91.80456333333333
2940,223.06060606060606,222.7,214.0,215.09302325581396,255.34615384615384,305.30555555555554,492.96774193548384,245.57692307692307,439.54545454545456,353.94736842105266,203.88636363636363,220.6153846153846,235.53333333333333,91.83579999999999
2941,241.3939393939394,246.6,200.3846153846154,209.97674418604652,242.6153846153846,325.19444444444446,503.4193548387097,286.7307692307692,402.29545454545456,356.60526315789474,207.20454545454547,216.57692307692307,225.06666666666666,91.86703666666666
2942,227.66666666666666,251.23333333333332,224.34615384615384,193.30232558139534,244.07692307692307,330.8888888888889,504.2258064516129,252.80769230769232,429.25,361.7368421052632,202.4318181818182,221.34615384615384,199.2,91.89827333333334
2943,209.5151515151515,235.5,209.65384615384616,209.34883720930233,233.94230769230768,278.5833333333333,444.83870967741933,269.88461538461536,407.54545454545456,370.44736842105266,204.0681818181818,210.3846153846154,210.4,91.92951
2944,206.96969696969697,228.46666666666667,185.30769230769232,207.4418604651163,257.7692307692308,255.47222222222223,484.3225806451613,263.61538461538464,428.84090909090907,358.8157894736842,201.77272727272728,203.6153846153846,187.16666666666666,91.96074666666667
2945,224.06060606060606,247.73333333333332,227.76923076923077,211.72093023255815,247.15384615384616,259.6666666666667,448.7096774193548,273.96153846153845,434.84090909090907,381.4736842105263,202.77272727272728,199.3846153846154,196.53333333333333,91.99198333333334
2946,191.03030303030303,240.73333333333332,197.46153846153845,207.30232558139534,257.96153846153845,270.6388888888889,487.0,301.6923076923077,410.40909090909093,325.60526315789474,207.8181818181818,233.1153846153846,221.3,92.02322
2947,242.21212121212122,241.8,219.65384615384616,223.02325581395348,265.88461538461536,273.9166666666667,452.9032258064516,255.07692307692307,421.72727272727275,354.2631578947368,208.95454545454547,202.57692307692307,191.23333333333332,92.05445666666667
