,A02l_A4R,A02l_A5R,A02l_A6R,A02l_A7R,A02l_A3L,A02l_A4L,A02l_A5L,A02l_A6L,A02l_A7L,time
3315,286.10526315789474,346.62264150943395,517.7727272727273,656.6923076923077,336.3478260869565,323.1470588235294,263.9761904761905,274.89473684210526,347.9387755102041,103.0705325
3316,304.94736842105266,345.0,542.2272727272727,684.3653846153846,350.67391304347825,338.6470588235294,276.57142857142856,249.6315789473684,360.0612244897959,103.10162466666667
3317,280.07894736842104,323.9622641509434,554.8030303030303,691.1730769230769,348.0,360.3529411764706,262.73809523809524,297.05263157894734,360.9591836734694,103.13271683333333
3318,290.63157894736844,332.2641509433962,544.7575757575758,677.0192307692307,340.30434782608694,351.20588235294116,264.42857142857144,259.92105263157896,347.57142857142856,103.163809
3319,317.44736842105266,313.33962264150944,576.5757575757576,651.7692307692307,360.4782608695652,377.20588235294116,276.8333333333333,291.44736842105266,338.7959183673469,103.19490116666667
3320,295.7894736842105,339.811320754717,543.7424242424242,656.6923076923077,337.9347826086956,333.9117647058824,257.4761904761905,274.1578947368421,368.0816326530612,103.22599333333334
3321,277.2105263157895,350.24528301886795,495.54545454545456,675.2692307692307,330.39130434782606,339.3529411764706,269.3809523809524,275.60526315789474,346.3265306122449,103.2570855
3322,276.2368421052632,332.22641509433964,547.7121212121212,654.0576923076923,333.04347826086956,316.0882352941176,268.73809523809524,271.6842105263158,371.3673469387755,103.28817766666667
3323,288.42105263157896,325.92452830188677,600.7878787878788,673.8461538461538,364.5,326.0882352941176,261.5952380952381,275.8421052631579,359.9795918367347,103.31926983333334
3324,277.4736842105263,348.75471698113205,544.3484848484849,685.8076923076923,350.6304347826087,353.8235294117647,257.26190476190476,297.44736842105266,342.38775510204084,103.350362
3325,305.44736842105266,351.07547169811323,545.8787878787879,654.9230769230769,314.10869565217394,313.9117647058824,279.3095238095238,283.13157894736844,347.0408163265306,103.38145416666667
3326,270.6578947368421,358.1698113207547,565.3939393939394,692.5961538461538,347.0,345.0,262.5238095238095,280.36842105263156,359.14285714285717,103.41254633333334
3327,288.7105263157895,342.7358490566038,583.6515151515151,695.4423076923077,347.95652173913044,324.8235294117647,262.92857142857144,273.7368421052632,345.1224489795918,103.4436385
3328,289.7894736842105,332.37735849056605,565.3939393939394,671.8269230769231,362.9347826086956,349.55882352941177,234.33333333333334,281.05263157894734,338.6326530612245,103.47473066666667
3329,282.7368421052632,337.9622641509434,559.6363636363636,690.4423076923077,322.6521739130435,341.5,268.92857142857144,280.05263157894734,357.9795918367347,103.50582283333334
3330,293.42105263157896,344.188679245283,556.7727272727273,691.7115384615385,362.2173913043478,336.20588235294116,270.2857142857143,285.63157894736844,379.0816326530612,103.53691500000001
3331,273.7368421052632,341.39622641509436,555.6969696969697,687.3846153846154,328.82608695652175,319.8529411764706,256.6904761904762,270.10526315789474,369.0612244897959,103.56800716666667
3332,300.42105263157896,343.1132075471698,554.1666666666666,683.8461538461538,366.45652173913044,367.11764705882354,269.76190476190476,256.6578947368421,339.0816326530612,103.59909933333334
3333,279.94736842105266,313.79245283018867,575.560606060606,645.8653846153846,347.7826086956522,335.44117647058823,245.45238095238096,276.39473684210526,339.9387755102041,103.6301915
3334,281.10526315789474,354.9622641509434,559.2727272727273,672.1923076923077,371.1521739130435,331.05882352941177,251.14285714285714,283.9736842105263,348.2448979591837,103.66128366666666
3335,294.0,342.1698113207547,557.5151515151515,692.1538461538462,337.10869565217394,354.6764705882353,243.38095238095238,284.92105263157896,350.85714285714283,103.69237583333333
3336,304.2894736842105,362.1698113207547,568.1515151515151,693.6346153846154,321.89130434782606,320.79411764705884,226.33333333333334,291.6578947368421,332.0612244897959,103.723468
3337,285.6842105263158,349.33962264150944,582.7121212121212,671.3653846153846,338.60869565217394,341.0882352941176,258.8095238095238,285.8421052631579,341.83673469387753,103.75456016666666
3338,276.7894736842105,343.58490566037733,566.3484848484849,646.0384615384615,336.95652173913044,389.11764705882354,255.71428571428572,255.3421052631579,345.9183673469388,103.78565233333333
3339,281.2368421052632,330.7169811320755,579.5757575757576,659.4230769230769,347.89130434782606,371.20588235294116,274.95238095238096,270.3157894736842,358.51020408163265,103.8167445
3340,318.55263157894734,323.60377358490564,529.5151515151515,659.0961538461538,329.7391304347826,343.3235294117647,268.3333333333333,274.6842105263158,336.40816326530614,103.84783666666667
3341,286.7105263157895,368.75471698113205,611.3636363636364,639.3653846153846,345.2826086956522,327.20588235294116,250.11904761904762,276.05263157894734,329.0408163265306,103.87892883333333
3342,297.0,342.3207547169811,564.4545454545455,685.7692307692307,359.3695652173913,363.61764705882354,239.11904761904762,292.13157894736844,341.48979591836735,103.910021
3343,267.57894736842104,332.58490566037733,569.2727272727273,685.1153846153846,335.67391304347825,374.29411764705884,259.8333333333333,260.44736842105266,346.53061224489795,103.94111316666667
3344,288.6842105263158,306.39622641509436,530.5757575757576,675.0192307692307,344.8695652173913,330.97058823529414,290.92857142857144,264.13157894736844,338.0204081632653,103.97220533333333
3345,295.63157894736844,339.7169811320755,562.439393939394,678.6153846153846,337.2391304347826,350.0,237.0952380952381,259.94736842105266,371.40816326530614,104.0032975
3346,323.2894736842105,352.8867924528302,552.7727272727273,674.6730769230769,355.80434782608694,367.52941176470586,263.92857142857144,283.8157894736842,352.55102040816325,104.03438966666667
3347,309.0,331.8679245283019,576.8181818181819,719.1346153846154,363.2826086956522,367.5882352941176,271.07142857142856,281.3421052631579,363.0,104.06548183333334
3348,278.4736842105263,337.33962264150944,574.0151515151515,704.5769230769231,338.0652173913044,368.61764705882354,266.73809523809524,277.86842105263156,353.18367346938777,104.096574
3349,293.7894736842105,328.54716981132077,586.3787878787879,666.0769230769231,327.9130434782609,360.88235294117646,236.9047619047619,298.2105263157895,318.0408163265306,104.12766616666667
3350,310.7894736842105,366.75471698113205,567.439393939394,676.2884615384615,380.17391304347825,349.0,247.47619047619048,292.7894736842105,337.9795918367347,104.15875833333334
3351,297.1842105263158,358.1320754716981,577.4545454545455,634.1153846153846,363.45652173913044,358.0,268.5952380952381,282.1578947368421,374.51020408163265,104.1898505
3352,271.42105263157896,336.1320754716981,530.6818181818181,684.8269230769231,355.0,351.2352941176471,273.3809523809524,281.10526315789474,361.85714285714283,104.22094266666667
3353,280.7631578947368,327.62264150943395,597.6969696969697,683.0961538461538,360.5217391304348,363.7352941176471,242.57142857142858,284.89473684210526,328.38775510204084,104.25203483333334
3354,298.3157894736842,326.49056603773585,593.2272727272727,689.1346153846154,358.0217391304348,355.3235294117647,272.95238095238096,274.86842105263156,324.6734693877551,104.28312700000001
3355,292.89473684210526,314.1698113207547,555.2727272727273,657.0576923076923,388.45652173913044,352.8235294117647,262.26190476190476,271.86842105263156,331.83673469387753,104.31421916666667
3356,315.7105263157895,333.24528301886795,545.0151515151515,664.3076923076923,339.7608695652174,345.44117647058823,262.3333333333333,263.94736842105266,333.9183673469388,104.34531133333334
3357,307.8157894736842,330.7358490566038,566.1060606060606,675.1346153846154,356.6521739130435,329.55882352941177,237.76190476190476,271.8157894736842,324.51020408163265,104.3764035
3358,292.7105263157895,342.9811320754717,558.5151515151515,642.0961538461538,368.0217391304348,328.94117647058823,235.78571428571428,296.1842105263158,361.55102040816325,104.40749566666666
3359,299.1842105263158,312.92452830188677,564.4848484848485,667.7692307692307,344.0,327.70588235294116,255.16666666666666,304.89473684210526,352.81632653061223,104.43858783333333
3360,272.2894736842105,327.33962264150944,589.6969696969697,641.2692307692307,369.0217391304348,357.97058823529414,278.85714285714283,262.60526315789474,350.55102040816325,104.46968
3361,312.2105263157895,339.8679245283019,564.7878787878788,646.6538461538462,335.9347826086956,332.5,269.6904761904762,267.63157894736844,342.2040816326531,104.50077216666666
3362,303.07894736842104,355.2641509433962,553.4090909090909,674.7692307692307,339.3695652173913,326.7352941176471,239.21428571428572,276.07894736842104,348.0612244897959,104.53186433333333
3363,298.10526315789474,345.77358490566036,550.1666666666666,678.8653846153846,349.60869565217394,398.6470588235294,240.97619047619048,253.39473684210526,356.2448979591837,104.5629565
3364,294.3157894736842,306.62264150943395,533.7424242424242,687.8846153846154,358.9347826086956,344.61764705882354,284.0,289.44736842105266,362.57142857142856,104.59404866666667
3365,298.9736842105263,307.07547169811323,528.7575757575758,667.0576923076923,372.54347826086956,364.6764705882353,276.3095238095238,275.57894736842104,342.7551020408163,104.62514083333333
3366,290.39473684210526,334.66037735849056,521.0757575757576,644.7307692307693,341.9347826086956,352.11764705882354,270.64285714285717,280.2631578947368,324.6734693877551,104.656233
3367,295.92105263157896,352.7358490566038,561.0757575757576,700.0,383.1304347826087,379.0,269.8095238095238,298.3157894736842,349.14285714285717,104.68732516666667
3368,307.4736842105263,348.39622641509436,536.7424242424242,700.3653846153846,342.9130434782609,360.52941176470586,249.1904761904762,276.2105263157895,339.9591836734694,104.71841733333333
3369,292.7368421052632,349.41509433962267,550.1969696969697,703.3846153846154,317.7608695652174,347.52941176470586,276.1666666666667,277.8421052631579,346.9183673469388,104.7495095
3370,287.57894736842104,340.79245283018867,496.7878787878788,705.2692307692307,340.6521739130435,323.61764705882354,256.6666666666667,274.05263157894734,332.85714285714283,104.78060166666667
3371,321.1842105263158,349.2830188679245,568.1363636363636,697.8461538461538,340.1521739130435,361.70588235294116,252.88095238095238,266.8421052631579,342.0408163265306,104.81169383333334
3372,280.92105263157896,335.62264150943395,556.5757575757576,700.0576923076923,338.69565217391306,382.47058823529414,238.95238095238096,273.9736842105263,359.48979591836735,104.842786
3373,325.05263157894734,345.50943396226415,520.530303030303,658.5961538461538,360.39130434782606,359.0882352941176,256.8333333333333,275.60526315789474,358.734693877551,104.87387816666667
3374,313.42105263157896,336.64150943396226,569.6363636363636,673.8076923076923,358.89130434782606,356.02941176470586,268.3095238095238,285.2894736842105,359.57142857142856,104.90497033333334
3375,305.8421052631579,348.0377358490566,523.3939393939394,686.5576923076923,332.3478260869565,345.8529411764706,267.64285714285717,254.42105263157896,345.42857142857144,104.9360625
3376,321.0263157894737,339.4339622641509,556.7575757575758,663.5769230769231,368.54347826086956,356.3235294117647,255.95238095238096,279.0263157894737,365.3469387755102,104.96715466666667
3377,281.0,361.1320754716981,531.6818181818181,666.6923076923077,324.8478260869565,330.61764705882354,263.3333333333333,272.07894736842104,344.55102040816325,104.99824683333334
3378,291.13157894736844,328.92452830188677,522.3939393939394,666.4423076923077,342.8478260869565,332.0882352941176,257.3095238095238,283.94736842105266,338.40816326530614,105.02933900000001
3379,301.8157894736842,341.1698113207547,521.4848484848485,649.1730769230769,324.19565217391306,352.11764705882354,240.3095238095238,251.31578947368422,356.6938775510204,105.06043116666667
3380,270.10526315789474,324.9433962264151,528.7424242424242,688.5192307692307,338.9130434782609,340.3529411764706,276.4047619047619,280.6842105263158,323.0,105.09152333333334
3381,295.07894736842104,311.8867924528302,529.0454545454545,663.2307692307693,342.2608695652174,333.0882352941176,261.04761904761904,274.6842105263158,364.2448979591837,105.12261550000001
3382,312.1578947368421,315.66037735849056,523.2878787878788,665.3846153846154,340.2173913043478,371.61764705882354,280.4047619047619,272.2631578947368,357.55102040816325,105.15370766666666
3383,285.63157894736844,328.188679245283,557.1363636363636,688.9807692307693,351.7608695652174,378.1764705882353,255.64285714285714,290.39473684210526,326.9183673469388,105.18479983333333
3384,303.3157894736842,358.1509433962264,537.030303030303,687.2692307692307,334.6521739130435,373.2352941176471,256.23809523809524,297.7631578947368,360.6734693877551,105.215892
3385,299.1578947368421,348.2641509433962,536.6969696969697,646.8653846153846,352.2608695652174,357.11764705882354,255.14285714285714,255.21052631578948,369.59183673469386,105.24698416666666
3386,293.6842105263158,336.9056603773585,519.2727272727273,677.7884615384615,330.7391304347826,295.9117647058824,263.64285714285717,282.6578947368421,341.0816326530612,105.27807633333333
3387,290.7368421052632,360.0377358490566,530.9090909090909,702.9423076923077,337.89130434782606,331.61764705882354,251.71428571428572,269.2105263157895,339.9183673469388,105.3091685
3388,288.05263157894734,370.92452830188677,538.6969696969697,668.0769230769231,348.0,331.2647058823529,266.54761904761904,253.26315789473685,359.7551020408163,105.34026066666667
3389,271.92105263157896,334.0377358490566,520.7424242424242,668.8461538461538,343.8695652173913,355.8235294117647,253.66666666666666,297.13157894736844,354.46938775510205,105.37135283333333
